case_id,image_date,site_id,annotation_category,measurement_method,observed_spacing,point_group_id,point_n_annotations,point_length_m,point_bearing_deg,point_group_index_mean,bathymetry_raw_m,depth,authoritative_lat,authoritative_lng,U10,window_mean_u10,window_median_u10,window_min_u10,window_max_u10,window_std_u10,window_history_h,hours_u10_le_4,hours_u10_le_5,hours_u10_ge_6,wind_direction_deg,fetch_bin_deg,fetch_at_observation_m,fetch_mean_window_m,fetch_min_window_m,fetch_max_window_m,Ra,L_inst,coarsened_width,mechanical_cell_width,visible_hierarchy_width,visible_spacing_lower,comparison_spacing,pattern_lifetime_s,pattern_lifetime_h,u_star_water,nu_T_vertical,A_H,tau_coarsening_s,tau_next_coarsening_s,n_events,visible_n_events,cell_cap_binding,visible_cap_binding,coarsening_gain_m,mechanical_cap_loss_m,comparison_minus_raw_coarsened_m,comparison_minus_mechanical_m,comparison_minus_onset_m,regime,disruption_triggered,cache_file,source_files
c62ccf45-4187-4aa4-902d-f6d1fed97795,2025-01-01,neagh,manual,manual,41.20394615384616,c62ccf45-4187-4aa4-902d-f6d1fed97795,40.0,,,19.5,-10.028434,10.028434,54.5304417799991,-6.394714811591528,4.11,5.238571428571428,5.22,3.99,6.69,0.9181414234579486,5.5,0.5,1.5,2.0,283.0292000427716,280,3807.141822025601,3865.9602716148765,2974.8563855636667,5051.156405612462,17028.970960348583,139.37723545822254,278.7544709164451,120.34120800000001,278.7544709164451,139.37723545822254,278.7544709164451,19800.0,5.5,0.005148873366964015,0.0035283119114363783,0.051635136734956406,9529.686723410867,38118.74689364347,1,1,True,False,139.37723545822254,158.4132629164451,0.0,158.4132629164451,139.37723545822254,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p530_6p395_20241222_20250101.json,copernicus_annotations_2026-03-24(2).csv
29c725b0-160f-4c13-a916-84db1ec33ea4,2025-02-05,neagh,manual,manual,44.8625976744186,29c725b0-160f-4c13-a916-84db1ec33ea4,44.0,,,21.5,-10.822725,10.822725,54.54493615086265,-6.384614697383171,3.7,3.4400000000000004,3.43,3.12,3.71,0.2355540580964681,5.5,5.5,5.5,0.0,226.49052875684683,220,6221.884791271753,5317.730643864877,4112.191780655709,6221.884791271753,17547.724777890515,154.87700710476304,309.7540142095261,129.8727,309.7540142095261,154.87700710476304,309.7540142095261,19800.0,5.5,0.004498209760876532,0.0033265799564649464,0.04868288723428247,12480.668024307555,49922.67209723022,1,1,True,False,154.87700710476304,179.88131420952607,0.0,179.88131420952607,154.87700710476304,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p545_6p385_20250126_20250205.json,copernicus_annotations_2026-03-24(2).csv
d34d678c-51fc-4bd8-993b-3be4dcb2b81b,2025-02-25,neagh,manual,manual,41.93975106382979,d34d678c-51fc-4bd8-993b-3be4dcb2b81b,48.0,,,23.5,-14.070537,14.070537,54.65734077217576,-6.326990880412975,5.83,5.077142857142857,4.85,4.55,5.83,0.46717125295959383,5.5,0.0,5.0,0.0,259.0360535320613,260,18169.21367776573,18217.53037406597,18169.21367776573,18236.857052586067,15103.375846905443,202.56929198866825,405.1385839773365,168.846444,405.1385839773365,202.56929198866825,405.1385839773365,19800.0,5.5,0.008234841712681224,0.007917490805537506,0.11586864500742454,8970.60131151905,35882.4052460762,1,1,True,False,202.56929198866825,236.29213997733652,0.0,236.29213997733652,202.56929198866825,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p657_6p327_20250215_20250225.json,copernicus_annotations_2026-03-24(2).csv
ebff8dca-1084-42b1-ae1e-36564c64ae80,2025-02-25,neagh,manual,manual,40.76162894736842,ebff8dca-1084-42b1-ae1e-36564c64ae80,39.0,,,19.0,-11.677404,11.677404,54.56193521690015,-6.470204980257033,5.57,4.862857142857144,4.66,4.59,5.57,0.36977654587270814,5.5,0.0,5.0,0.0,260.1942107505957,260,4704.814672186911,6561.711753365236,4704.814672186911,7304.470585836567,15365.698161257413,159.63740692507875,319.2748138501575,140.128848,319.2748138501575,159.63740692507875,319.2748138501575,19800.0,5.5,0.007733243605884762,0.0061706318467462315,0.09030420981633314,7148.280662994879,28593.122651979516,1,1,True,False,159.63740692507875,179.1459658501575,0.0,179.1459658501575,159.63740692507875,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p562_6p470_20250215_20250225.json,copernicus_annotations_2026-03-24(2).csv
bf879a2a-e8b6-4cb9-a05d-bb3db0adad46,2025-02-28,neagh,manual,manual,56.99612040816327,bf879a2a-e8b6-4cb9-a05d-bb3db0adad46,50.0,,,24.5,-13.940416,13.940416,54.66803885659089,-6.351403736419558,3.22,2.412857142857143,2.32,1.72,3.22,0.5674432453864385,5.5,5.5,5.5,0.0,198.53571518771548,200,10345.360970182175,12262.589178159926,10345.360970182175,17055.659698104304,18156.147072684806,206.13696850094757,206.13696850094757,167.28499200000002,206.13696850094757,206.13696850094757,206.13696850094757,12600.0,3.5,0.003783475912871491,0.00360402957949827,0.05274322815140835,20407.289517303398,20407.289517303398,0,0,True,False,0.0,38.85197650094756,0.0,38.85197650094756,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p668_6p351_20250218_20250228.json,copernicus_annotations_2026-03-24(2).csv
2b2acb35-4ebb-4a79-9a29-7ab477e1e115,2025-03-12,neagh,manual,manual,43.20777547169811,2b2acb35-4ebb-4a79-9a29-7ab477e1e115,54.0,,,26.5,-15.079333,15.079333,54.671684357475264,-6.463956072183769,6.050000000000001,5.2871428571428565,4.95,4.6,6.2,0.6389660014589261,5.5,0.0,4.0,0.5,7.0,0,12129.699492099173,12129.699492099173,12129.699492099173,12129.699492099173,14888.579494930407,212.95480092419186,425.9096018483837,180.951996,425.9096018483837,212.95480092419186,425.9096018483837,19800.0,5.5,0.008668838662420646,0.008932328605263891,0.1307203049139155,8787.636455800357,35150.54582320143,1,1,True,False,212.95480092419186,244.9576058483837,0.0,244.9576058483837,212.95480092419186,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p672_6p464_20250302_20250312.json,copernicus_annotations_2026-03-24(2).csv
aca30c86-591e-4860-836f-85dc75dd5455,2025-03-12,neagh,manual,manual,51.52653409090909,aca30c86-591e-4860-836f-85dc75dd5455,45.0,,,22.0,-14.219376,14.219376,54.57084208889517,-6.379625239257902,5.695,4.832142857142857,4.51,4.25,5.82,0.6265885933418535,5.5,0.0,5.0,0.0,9.0,0,4546.472761708777,4546.472761708777,4546.472761708777,4546.472761708777,15238.353729354109,193.7521014852997,387.5042029705994,170.63251200000002,387.5042029705994,193.7521014852997,387.5042029705994,19800.0,5.5,0.007972866120418805,0.007746698422502041,0.11336918116389627,8387.607450170537,33550.42980068215,1,1,True,False,193.7521014852997,216.8716909705994,0.0,216.8716909705994,193.7521014852997,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p571_6p380_20250302_20250312.json,copernicus_annotations_2026-03-24(2).csv
b954c4e2-5ef8-4a67-a07a-dfdabe3b9e55,2025-03-30,neagh,manual,manual,42.407941666666666,b954c4e2-5ef8-4a67-a07a-dfdabe3b9e55,25.0,,,12.0,-16.1199,16.1199,54.64598173068303,-6.404583750915418,5.289999999999999,5.408571428571428,5.24,4.99,6.33,0.40656851720672305,5.5,0.0,1.0,1.0,311.94895513280375,320,9069.372400043318,11974.698113004984,9069.372400043318,16618.43278359879,15659.274716971784,227.45386183580567,454.90772367161134,193.43880000000001,454.90772367161134,227.45386183580567,454.90772367161134,19800.0,5.5,0.007206805853844633,0.007938287166567854,0.11617298968339011,11280.32798105601,45121.31192422404,1,1,True,False,227.45386183580567,261.4689236716113,0.0,261.4689236716113,227.45386183580567,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p646_6p405_20250320_20250330.json,copernicus_annotations_2026-03-24(2).csv
e85c4b2d-1b03-4c0c-9cb1-b896d8be3f41,2025-03-30,neagh,manual,manual,38.66078484848485,e85c4b2d-1b03-4c0c-9cb1-b896d8be3f41,34.0,,,16.5,-8.60267,8.60267,54.5213104115528,-6.384583495976907,4.945,5.012142857142857,5.0,4.51,5.33,0.24669033716175348,5.5,0.0,3.0,0.0,310.93831529719694,320,2219.735827271378,3044.9118922068556,2219.735827271378,3483.200179019845,16037.482662232844,115.11605189798804,230.2321037959761,103.23204,230.2321037959761,115.11605189798804,230.2321037959761,19800.0,5.5,0.006577924581817315,0.003866729510236659,0.056587714462262365,5931.846203856906,23727.384815427624,1,1,True,False,115.11605189798804,127.00006379597609,0.0,127.00006379597609,115.11605189798804,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p521_6p385_20250320_20250330.json,copernicus_annotations_2026-03-24(2).csv
a6b9d9ab-a28f-4097-9436-ec4f34e4012d,2025-04-06,neagh,manual,manual,39.25008292682927,a6b9d9ab-a28f-4097-9436-ec4f34e4012d,42.0,,,20.5,-7.514905,7.514905,54.53767036518645,-6.502431130283735,4.609999999999999,4.351428571428571,4.36,3.88,4.99,0.37695882956056814,5.5,2.0,5.5,0.0,114.50216925246224,120,6186.757818100147,6645.7053889860545,6186.757818100147,6989.916067150487,16422.635600539026,105.55071097500696,211.10142195001393,90.17886,211.10142195001393,105.55071097500696,211.10142195001393,19800.0,5.5,0.0059884842650913,0.0030751198524455936,0.045002890346155934,6270.788911382706,25083.155645530824,1,1,True,False,105.55071097500696,120.92256195001393,0.0,120.92256195001393,105.55071097500696,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p538_6p502_20250327_20250406.json,copernicus_annotations_2026-03-24(2).csv
215706c1-3e3b-4726-8e17-b1dc20d79ca9,2025-09-26,neagh,manual,manual,35.5749875,215706c1-3e3b-4726-8e17-b1dc20d79ca9,65.0,,,32.0,-16.602852,16.602852,54.610839250599454,-6.437407228534103,5.445,4.385,4.14,3.67,5.445,0.7113719139803034,5.5,3.0,5.0,0.0,155.0064285682564,160,4870.862151331766,5194.4773208696715,4870.862151331766,5323.923388684833,15495.314823354955,227.7300695150695,455.460139030139,199.23422399999998,455.460139030139,227.7300695150695,455.460139030139,19800.0,5.5,0.007496460785436514,0.008504731545252974,0.1244626289444062,10554.606601952168,42218.42640780867,1,1,True,False,227.7300695150695,256.225915030139,0.0,256.225915030139,227.7300695150695,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p611_6p437_20250916_20250926.json,copernicus_annotations_2026-03-24(2).csv
e4b83d80-94a0-465d-a452-72846860a6ce,2025-09-26,neagh,manual,manual,41.22745526315789,e4b83d80-94a0-465d-a452-72846860a6ce,39.0,,,19.0,-15.557125,15.557125,54.67366344236636,-6.458913028259,5.875,4.739285714285714,4.42,4.06,5.875,0.731028769081279,5.5,0.0,5.0,0.0,154.51063856780922,160,4509.784227271295,5142.606308934876,4509.784227271295,5986.369084486318,15058.854897819068,211.35982269731375,422.7196453946275,186.6855,422.7196453946275,211.35982269731375,422.7196453946275,19800.0,5.5,0.008322900757663955,0.00884760441803349,0.12948040744957284,8739.389143082895,34957.55657233158,1,1,True,False,211.35982269731375,236.0341453946275,0.0,236.0341453946275,211.35982269731375,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p674_6p459_20250916_20250926.json,copernicus_annotations_2026-03-24(2).csv
ffb0d6db-3275-4f2e-a47f-ee2b8ee50c6d,2025-10-28,neagh,manual,manual,34.484857142857145,ffb0d6db-3275-4f2e-a47f-ee2b8ee50c6d,36.0,,,17.5,-15.015992,15.015992,54.57456528831466,-6.394279384078705,6.17,6.632857142857143,6.85,5.82,7.02,0.4180127915238371,5.5,0.0,0.0,5.0,254.94326816391623,260,7672.388447487071,7672.388447487071,7672.388447487071,7672.388447487071,14774.14621494376,207.72469522785832,415.44939045571664,180.19190400000002,415.44939045571664,207.72469522785832,415.44939045571664,19800.0,5.5,0.00890925860193835,0.00914149514016002,0.13378135589263745,8169.978824594646,32679.915298378583,1,1,True,False,207.72469522785832,235.25748645571662,0.0,235.25748645571662,207.72469522785832,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p575_6p394_20251018_20251028.json,copernicus_annotations_2026-03-24(2).csv
6a071d52-c1fc-4799-bd5a-12e9a1a44e99,2025-11-02,neagh,manual,manual,49.44464651162791,6a071d52-c1fc-4799-bd5a-12e9a1a44e99,44.0,,,21.5,-10.773585,10.773585,54.569962233017485,-6.498426374283218,4.545,4.366428571428572,4.37,3.88,4.85,0.3237140965829733,5.5,1.0,5.5,0.0,217.54785598917033,220,7538.993422545725,7538.993422545725,7538.993422545725,7538.993422545725,16499.397883071837,152.7690968777065,305.538193755413,129.28302000000002,305.538193755413,152.7690968777065,305.538193755413,19800.0,5.5,0.00587657910010775,0.004326198756246008,0.06331182444423436,9337.410606721925,37349.6424268877,1,1,True,False,152.7690968777065,176.25517375541295,0.0,176.25517375541295,152.7690968777065,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p570_6p498_20251023_20251102.json,copernicus_annotations_2026-03-24(2).csv
de5a92dc-a7a9-4417-a6cb-41759789308a,2025-11-02,neagh,manual,manual,58.30911111111112,de5a92dc-a7a9-4417-a6cb-41759789308a,37.0,,,18.0,-16.129223,16.129223,54.66777654921132,-6.394144639216204,4.550000000000001,4.365714285714286,4.4,3.83,4.83,0.3219963239744536,5.5,1.0,5.5,0.0,214.07912886365776,220,9483.68797808284,9177.498077920744,7340.358676948175,9483.68797808284,16493.469885971594,230.89092789520654,461.7818557904131,193.550676,461.7818557904131,230.89092789520654,461.7818557904131,19800.0,5.5,0.005885158428935356,0.006486243439833322,0.094923032690628,14225.98663675838,56903.94654703352,1,1,True,False,230.89092789520654,268.2311797904131,0.0,268.2311797904131,230.89092789520654,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p668_6p394_20251023_20251102.json,copernicus_annotations_2026-03-24(2).csv
86f4e510-de58-4a07-bdc1-c3af2012e61d,2025-11-24,neagh,manual,manual,50.8905523076923,86f4e510-de58-4a07-bdc1-c3af2012e61d,66.0,,,32.5,-11.911749,11.911749,54.56148424877953,-6.457614992980714,4.575,4.560714285714286,4.575,4.24,4.8,0.17965102225124782,5.5,0.0,5.5,0.0,349.4994535380407,340,8479.461316536392,8410.003521726529,8317.393128646712,8479.461316536392,16463.887479041874,169.64495313983366,339.2899062796673,142.940988,339.2899062796673,169.64495313983366,339.2899062796673,19800.0,5.5,0.005928127057398529,0.004825192857464577,0.07061436154783987,10323.55116777656,41294.20467110624,1,1,True,False,169.64495313983366,196.34891827966732,0.0,196.34891827966732,169.64495313983366,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p561_6p458_20251114_20251124.json,copernicus_annotations_2026-03-20(1).csv
9ab21fee-caaa-4d83-9dde-75ac31454a92,2025-11-24,neagh,manual,manual,66.26376666666667,9ab21fee-caaa-4d83-9dde-75ac31454a92,49.0,,,24.0,-16.651491,16.651491,54.63081651708624,-6.438369070347018,4.805,4.6207142857142856,4.71,4.24,4.85,0.2181812577296449,5.5,0.0,5.5,0.0,353.49739847714653,0,8705.25614784914,8705.25614784914,8705.25614784914,8705.25614784914,16196.289763682214,236.4413187084557,472.8826374169114,199.817892,472.8826374169114,236.4413187084557,472.8826374169114,19800.0,5.5,0.006329022618815685,0.007201308465803177,0.1053876631760058,13436.84273799552,53747.37095198208,1,1,True,False,236.4413187084557,273.06474541691136,0.0,273.06474541691136,236.4413187084557,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p631_6p438_20251114_20251124.json,copernicus_annotations_2026-03-20(1).csv
f02369e7-328d-4f15-956c-6be72c20fc86,2025-11-25,neagh,manual,manual,63.642425,f02369e7-328d-4f15-956c-6be72c20fc86,33.0,,,16.0,-13.681179,13.681179,54.62729732550434,-6.367834582602002,2.0,2.738571428571429,2.7,2.0,3.69,0.5764281288721969,5.5,5.5,5.5,0.0,316.78034656259126,320,5941.478966962422,5941.478966962422,5941.478966962422,5941.478966962422,19219.56110530605,205.68560369625826,205.68560369625826,164.174148,205.68560369625826,205.68560369625826,205.68560369625826,19800.0,5.5,0.0022199608905654287,0.0020753458839253697,0.030371682316825042,35284.113151092664,35284.113151092664,0,0,True,False,0.0,41.51145569625825,0.0,41.51145569625825,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p627_6p368_20251115_20251125.json,copernicus_annotations_2026-03-20(1).csv
96b58610-86ec-4e05-8e6b-e9ca71a7e103,2025-12-02,neagh,manual,manual,41.97626363636363,96b58610-86ec-4e05-8e6b-e9ca71a7e103,45.0,,,22.0,-13.589301,13.589301,54.62598631163349,-6.356038564910834,5.640000000000001,5.12,4.96,4.81,5.640000000000001,0.3261025255082476,5.5,0.0,4.0,0.0,193.99113385156443,200,11801.84287142011,13759.375710030507,11801.84287142011,18653.20780655649,15294.11002182017,192.81211853794832,385.62423707589664,163.07161200000002,385.62423707589664,192.81211853794832,385.62423707589664,19800.0,5.5,0.007867082766430174,0.007305206164933889,0.10690815570493233,8808.421307054086,35233.685228216345,1,1,True,False,192.81211853794832,222.55262507589663,0.0,222.55262507589663,192.81211853794832,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p626_6p356_20251122_20251202.json,copernicus_annotations_2026-03-20(1).csv
